"_v [cm]","Freq [GHz]","_u []","im(NearEX) [V_per_meter]"
71.25,2.4,-0.525,1.1383665331749
71.25,2.4,-0.5175,0.837249791281616
71.25,2.4,-0.51,0.487444221741875
71.25,2.4,-0.5025,0.106157577285382
71.25,2.4,-0.495,-0.288130256352246
71.25,2.4,-0.4875,-0.676635083459064
71.25,2.4,-0.48,-1.04120346269152
71.25,2.4,-0.4725,-1.36516743224042
71.25,2.4,-0.465,-1.63407934231484
71.25,2.4,-0.4575,-1.83656358857636
71.25,2.4,-0.45,-1.96366871295514
71.25,2.4,-0.4425,-2.01068136538304
71.25,2.4,-0.435,-1.97615918632727
71.25,2.4,-0.4275,-1.86207318149413
71.25,2.4,-0.42,-1.67355299602343
71.25,2.4,-0.4125,-1.41850768938114
71.25,2.4,-0.405,-1.10715010094118
71.25,2.4,-0.3975,-0.751455067356417
71.25,2.4,-0.39,-0.364582112980255
71.25,2.4,-0.3825,0.0397080314736284
71.25,2.4,-0.375,0.447616363158601
71.25,2.4,-0.3675,0.845858495346532
71.25,2.4,-0.36,1.22201376751386
71.25,2.4,-0.3525,1.56503630613021
71.25,2.4,-0.345,1.86548068296567
71.25,2.4,-0.3375,2.11572630059755
71.25,2.4,-0.33,2.31009782693088
71.25,2.4,-0.3225,2.44490193735724
71.25,2.4,-0.315,2.5183878648531
71.25,2.4,-0.3075,2.53064166999433
71.25,2.4,-0.3,2.48342578289122
71.25,2.4,-0.2925,2.37997626301072
71.25,2.4,-0.285,2.22477043160022
71.25,2.4,-0.2775,2.02327714233839
71.25,2.4,-0.27,1.78162040229172
71.25,2.4,-0.2625,1.50663416724204
71.25,2.4,-0.255,1.20518416813392
71.25,2.4,-0.2475,0.884230932164503
71.25,2.4,-0.24,0.550567144411491
71.25,2.4,-0.2325,0.210651745745966
71.25,2.4,-0.225,-0.129525679331732
71.25,2.4,-0.2175,-0.464549722720944
71.25,2.4,-0.21,-0.789653900588771
71.25,2.4,-0.2025,-1.10076705050567
71.25,2.4,-0.195,-1.39453387248291
71.25,2.4,-0.1875,-1.66831265799431
71.25,2.4,-0.18,-1.9200747389909
71.25,2.4,-0.1725,-2.14866647659054
71.25,2.4,-0.165,-2.35333295202932
71.25,2.4,-0.1575,-2.53392893811658
71.25,2.4,-0.15,-2.69078984708345
71.25,2.4,-0.1425,-2.82466386542684
71.25,2.4,-0.135,-2.93664347572574
71.25,2.4,-0.1275,-3.02809840492453
71.25,2.4,-0.12,-3.10061163670108
71.25,2.4,-0.1125,-3.15591973571591
71.25,2.4,-0.105,-3.19585836670478
71.25,2.4,-0.0975,-3.22231356090017
71.25,2.4,-0.09,-3.23717899226628
71.25,2.4,-0.0825,-3.24249571919332
71.25,2.4,-0.075,-3.23969543839014
71.25,2.4,-0.0675,-3.23069180411411
71.25,2.4,-0.06,-3.21709864314309
71.25,2.4,-0.0525,-3.20040842535806
71.25,2.4,-0.045,-3.18198035272488
71.25,2.4,-0.0375,-3.16303175466947
71.25,2.4,-0.03,-3.14463219457398
71.25,2.4,-0.0225,-3.12769971979421
71.25,2.4,-0.015,-3.11299873153428
71.25,2.4,-0.0075,-3.10113900759885
71.25,2.4,0,-3.09257547743821
71.25,2.4,0.0075,-3.08770887081854
71.25,2.4,0.015,-3.0864792262454
71.25,2.4,0.0225,-3.08898366153018
71.25,2.4,0.03,-3.09506078676152
71.25,2.4,0.0375,-3.10439594141457
71.25,2.4,0.045,-3.11652146480069
71.25,2.4,0.0525,-3.13081715116672
71.25,2.4,0.06,-3.14651113849686
71.25,2.4,0.0675,-3.16268155631992
71.25,2.4,0.075,-3.1782593284194
71.25,2.4,0.0825,-3.19203258922329
71.25,2.4,0.09,-3.20265322532429
71.25,2.4,0.0975,-3.20864609310305
71.25,2.4,0.105,-3.20845696710048
71.25,2.4,0.1125,-3.20034013046192
71.25,2.4,0.12,-3.18255239241821
71.25,2.4,0.1275,-3.15327625950547
71.25,2.4,0.135,-3.11067305661261
71.25,2.4,0.1425,-3.05291939633631
71.25,2.4,0.15,-2.97824939807508
71.25,2.4,0.1575,-2.88500259873791
71.25,2.4,0.165,-2.77167725386569
71.25,2.4,0.1725,-2.63698844386381
71.25,2.4,0.18,-2.47993007855621
71.25,2.4,0.1875,-2.29983954080024
71.25,2.4,0.195,-2.09647014458496
71.25,2.4,0.2025,-1.87002517093482
71.25,2.4,0.21,-1.62126982418145
71.25,2.4,0.2175,-1.35154924905988
71.25,2.4,0.225,-1.06284460997384
71.25,2.4,0.2325,-0.757806620294707
71.25,2.4,0.24,-0.439773289526162
71.25,2.4,0.2475,-0.112768539056125
71.25,2.4,0.255,0.218521487365292
71.25,2.4,0.2625,0.548797234265291
71.25,2.4,0.27,0.872221922442839
71.25,2.4,0.2775,1.18252659758765
71.25,2.4,0.285,1.47314453420539
71.25,2.4,0.2925,1.73741819577134
71.25,2.4,0.3,1.96860497054903
71.25,2.4,0.3075,2.16037914229939
71.25,2.4,0.315,2.30685965952621
71.25,2.4,0.3225,2.40290463625013
71.25,2.4,0.33,2.44435513578341
71.25,2.4,0.3375,2.42827163155008
71.25,2.4,0.345,2.35315218220466
71.25,2.4,0.3525,2.21912059461884
71.25,2.4,0.36,2.02807256766892
71.25,2.4,0.3675,1.78376810877461
71.25,2.4,0.375,1.49185947236348
71.25,2.4,0.3825,1.15984135280181
71.25,2.4,0.39,0.796943541625939
71.25,2.4,0.3975,0.413873770552316
71.25,2.4,0.405,0.0225806526917185
71.25,2.4,0.4125,-0.364141285178487
71.25,2.4,0.42,-0.733094636327218
71.25,2.4,0.4275,-1.07117888604355
71.25,2.4,0.435,-1.36592872537875
71.25,2.4,0.4425,-1.6060686022467
71.25,2.4,0.45,-1.78205784421794
71.25,2.4,0.4575,-1.88659837643282
71.25,2.4,0.465,-1.91507607630657
71.25,2.4,0.4725,-1.86590738529343
71.25,2.4,0.48,-1.74036467636024
71.25,2.4,0.4875,-1.54435967159476
71.25,2.4,0.495,-1.28568213234617
71.25,2.4,0.5025,-0.975621352789656
71.25,2.4,0.51,-0.628074385797892
71.25,2.4,0.5175,-0.258976981480842
71.25,2.4,0.525,0.114403855987311
71.25,2.4,0.5325,0.474286333124429
71.25,2.4,0.54,0.803261138426888
71.25,2.4,0.5475,1.08520402022374
71.25,2.4,0.555,1.30616309589277
71.25,2.4,0.5625,1.45516800705884
71.25,2.4,0.57,1.52456229723227
71.25,2.4,0.5775,1.51192467669445
71.25,2.4,0.585,1.41817996253168
71.25,2.4,0.5925,1.24910215938752
71.25,2.4,0.6,1.01472128325677
71.25,2.4,0.6075,0.728836701904171
71.25,2.4,0.615,0.408286426279794
71.25,2.4,0.6225,0.0720066951910415
71.25,2.4,0.63,-0.260068053456897
71.25,2.4,0.6375,-0.568201356643997
71.25,2.4,0.645,-0.834073712412313
71.25,2.4,0.6525,-1.04194565647984
71.25,2.4,0.66,-1.17968600362606
71.25,2.4,0.6675,-1.23905701212583
71.25,2.4,0.675,-1.21841174219698
71.25,2.4,0.6825,-1.11972511937603
71.25,2.4,0.69,-0.95057653724723
71.25,2.4,0.6975,-0.723175848532482
71.25,2.4,0.705,-0.453576461380874
71.25,2.4,0.7125,-0.160608579098167
71.25,2.4,0.72,0.135399573612044
71.25,2.4,0.7275,0.414026699590128
71.25,2.4,0.735,0.656191370155061
71.25,2.4,0.7425,0.845509332364154
71.25,2.4,0.75,0.969473791038464
72,2.4,-0.75,0.833329131506021
72,2.4,-0.7425,1.00299284949467
72,2.4,-0.735,1.10245203770401
72,2.4,-0.7275,1.12320312386408
72,2.4,-0.72,1.06243095829068
72,2.4,-0.7125,0.923196523442707
72,2.4,-0.705,0.71419491774698
72,2.4,-0.6975,0.449110709871156
72,2.4,-0.69,0.145626550380687
72,2.4,-0.6825,-0.175835556611813
72,2.4,-0.675,-0.493544204233051
72,2.4,-0.6675,-0.785954648711692
72,2.4,-0.66,-1.03316490586803
72,2.4,-0.6525,-1.21835053264416
72,2.4,-0.645,-1.32838646572041
72,2.4,-0.6375,-1.35533422616581
72,2.4,-0.63,-1.29646730376901
72,2.4,-0.6225,-1.15448054889354
72,2.4,-0.615,-0.937246334527165
72,2.4,-0.6075,-0.657248391350662
72,2.4,-0.6,-0.330741667080309
72,2.4,-0.5925,0.0232978430245526
72,2.4,-0.585,0.38435890088795
72,2.4,-0.5775,0.731637148956709
72,2.4,-0.57,1.04525479860216
72,2.4,-0.5625,1.3073847648215
72,2.4,-0.555,1.5032519844481
72,2.4,-0.5475,1.62177981836168
72,2.4,-0.54,1.65621129413132
72,2.4,-0.5325,1.60433452776917
72,2.4,-0.525,1.46847289233838
72,2.4,-0.5175,1.25523127886776
72,2.4,-0.51,0.97502349811277
72,2.4,-0.5025,0.641419484628022
72,2.4,-0.495,0.270358573827792
72,2.4,-0.4875,-0.12072060000497
72,2.4,-0.48,-0.513782059140276
72,2.4,-0.4725,-0.891076849967092
72,2.4,-0.465,-1.23596512145413
72,2.4,-0.4575,-1.53386097868631
72,2.4,-0.45,-1.7719543105752
72,2.4,-0.4425,-1.94091382180157
72,2.4,-0.435,-2.03436907383095
72,2.4,-0.4275,-2.04921861445078
72,2.4,-0.42,-1.98559502054213
72,2.4,-0.4125,-1.84668900324017
72,2.4,-0.405,-1.63845240910971
72,2.4,-0.3975,-1.36920404699835
72,2.4,-0.39,-1.04916469643085
72,2.4,-0.3825,-0.689948467491278
72,2.4,-0.375,-0.304037026728345
72,2.4,-0.3675,0.0957628704762998
72,2.4,-0.36,0.496729291281
72,2.4,-0.3525,0.886768497312062
72,2.4,-0.345,1.25473274354098
72,2.4,-0.3375,1.59074726559677
72,2.4,-0.33,1.88644463264675
72,2.4,-0.3225,2.13512160650844
72,2.4,-0.315,2.33182060989423
72,2.4,-0.3075,2.4733408914727
72,2.4,-0.3,2.5581868393359
72,2.4,-0.2925,2.58646260797533
72,2.4,-0.285,2.55972329546892
72,2.4,-0.2775,2.4807933774507
72,2.4,-0.27,2.35351258906211
72,2.4,-0.2625,2.18271025175419
72,2.4,-0.255,1.97371525499566
72,2.4,-0.2475,1.73231762299516
72,2.4,-0.24,1.46452506341376
72,2.4,-0.2325,1.17637941270321
72,2.4,-0.225,0.873794427859837
72,2.4,-0.2175,0.562417484525769
72,2.4,-0.21,0.247516484474454
72,2.4,-0.2025,-0.0661078366468602
72,2.4,-0.195,-0.374184953483594
72,2.4,-0.1875,-0.673014460808637
72,2.4,-0.18,-0.959422408536908
72,2.4,-0.1725,-1.23099731088084
72,2.4,-0.165,-1.485740966372
72,2.4,-0.1575,-1.72225083986017
72,2.4,-0.15,-1.93963112410334
72,2.4,-0.1425,-2.1374465497142
72,2.4,-0.135,-2.31567115085195
72,2.4,-0.1275,-2.4746341986674
72,2.4,-0.12,-2.61496522179645
72,2.4,-0.1125,-2.73753972399927
72,2.4,-0.105,-2.84342689848124
72,2.4,-0.0975,-2.93384033877032
72,2.4,-0.09,-3.01009246670682
72,2.4,-0.0825,-3.07377611423587
72,2.4,-0.075,-3.12582929662802
72,2.4,-0.0675,-3.16785824108635
72,2.4,-0.06,-3.20120132319005
72,2.4,-0.0525,-3.22713308467603
72,2.4,-0.045,-3.24684426926621
72,2.4,-0.0375,-3.2614253960565
72,2.4,-0.03,-3.27185348367384
72,2.4,-0.0225,-3.27898152972286
72,2.4,-0.015,-3.28353036099185
72,2.4,-0.0075,-3.28608249725959
72,2.4,0,-3.28707771231403
72,2.4,0.0075,-3.28691946666115
72,2.4,0.015,-3.28553090161563
72,2.4,0.0225,-3.28302421269131
72,2.4,0.03,-3.2792498991826
72,2.4,0.0375,-3.27391193717891
72,2.4,0.045,-3.26657020188566
72,2.4,0.0525,-3.25664410731703
72,2.4,0.06,-3.24341766326653
72,2.4,0.0675,-3.2260462068875
72,2.4,0.075,-3.20356511513812
72,2.4,0.0825,-3.17490084228836
72,2.4,0.09,-3.13888465095476
72,2.4,0.0975,-3.0942694128265
72,2.4,0.105,-3.03980249511783
72,2.4,0.1125,-2.97404861030467
72,2.4,0.12,-2.89570510303624
72,2.4,0.1275,-2.80345255574543
72,2.4,0.135,-2.69603415315922
72,2.4,0.1425,-2.57229637244115
72,2.4,0.15,-2.43123357853199
72,2.4,0.1575,-2.27203603255564
72,2.4,0.165,-2.09414057553354
72,2.4,0.1725,-1.89728297941037
72,2.4,0.18,-1.68155066948061
72,2.4,0.1875,-1.44743422621082
72,2.4,0.195,-1.19588163581539
72,2.4,0.2025,-0.928312361069644
72,2.4,0.21,-0.646704638041803
72,2.4,0.2175,-0.353580646895329
72,2.4,0.225,-0.0520303139010543
72,2.4,0.2325,0.254291937203965
72,2.4,0.24,0.56118859991027
72,2.4,0.2475,0.863960981443787
72,2.4,0.255,1.15747348465222
72,2.4,0.2625,1.43624159774182
72,2.4,0.27,1.69454415926868
72,2.4,0.2775,1.92655954021545
72,2.4,0.285,2.12652430260157
72,2.4,0.2925,2.28892864321345
72,2.4,0.3,2.40863447822543
72,2.4,0.3075,2.48120838184789
72,2.4,0.315,2.50303510807395
72,2.4,0.3225,2.47154890070108
72,2.4,0.33,2.38542541722147
72,2.4,0.3375,2.24475104013873
72,2.4,0.345,2.05115943320022
72,2.4,0.3525,1.80792521649399
72,2.4,0.36,1.52000516990123
72,2.4,0.3675,1.19401848655167
72,2.4,0.375,0.838159319867291
72,2.4,0.3825,0.462023992372262
72,2.4,0.39,0.0764157070606858
72,2.4,0.3975,-0.307010340080644
72,2.4,0.405,-0.676077386398076
72,2.4,0.4125,-1.01852888545228
72,2.4,0.42,-1.32249841814651
72,2.4,0.4275,-1.57700460961989
72,2.4,0.435,-1.77245009470617
72,2.4,0.4425,-1.90110093977094
72,2.4,0.45,-1.95752128288234
72,2.4,0.4575,-1.93893752974321
72,2.4,0.465,-1.8455074266965
72,2.4,0.4725,-1.68047184695005
72,2.4,0.48,-1.44990815419429
72,2.4,0.4875,-1.16376568791742
72,2.4,0.495,-0.833663779957719
72,2.4,0.5025,-0.473835833854336
72,2.4,0.51,-0.100187538227822
72,2.4,0.5175,0.270397531337803
72,2.4,0.525,0.620842930222562
72,2.4,0.5325,0.934718462080617
72,2.4,0.54,1.1970906597059
72,2.4,0.5475,1.39533774462334
72,2.4,0.555,1.51988058064322
72,2.4,0.5625,1.56478244557528
72,2.4,0.57,1.52784132208593
72,2.4,0.5775,1.41218970395236
72,2.4,0.585,1.22413303652514
72,2.4,0.5925,0.974355396010428
72,2.4,0.6,0.677038772777143
72,2.4,0.6075,0.349131645259311
72,2.4,0.615,0.00942623902840421
72,2.4,0.6225,-0.322507382253104
72,2.4,0.63,-0.627470098388992
72,2.4,0.6375,-0.887796210087906
72,2.4,0.645,-1.08845570098536
72,2.4,0.6525,-1.21802243037015
72,2.4,0.66,-1.26943959492586
72,2.4,0.6675,-1.24005667124135
72,2.4,0.675,-1.13374396940852
72,2.4,0.6825,-0.95786218671839
72,2.4,0.69,-0.724731753221389
72,2.4,0.6975,-0.450383579011166
72,2.4,0.705,-0.153520943286201
72,2.4,0.7125,0.145721321706725
72,2.4,0.72,0.427138975079576
72,2.4,0.7275,0.671848585838344
72,2.4,0.735,0.863607108224103
72,2.4,0.7425,0.989963810058886
72,2.4,0.75,1.04315667927548
72.75,2.4,-0.75,0.631099831768975
72.75,2.4,-0.7425,0.857827165159779
72.75,2.4,-0.735,1.0272410643416
72.75,2.4,-0.7275,1.12605572307188
72.75,2.4,-0.72,1.14600468301485
72.75,2.4,-0.7125,1.08441777822045
72.75,2.4,-0.705,0.944387296153639
72.75,2.4,-0.6975,0.734520677069514
72.75,2.4,-0.69,0.468307299800078
72.75,2.4,-0.6825,0.163153894545318
72.75,2.4,-0.675,-0.160834979859748
72.75,2.4,-0.6675,-0.482239529884854
72.75,2.4,-0.66,-0.779770382030696
72.75,2.4,-0.6525,-1.0337797887346
72.75,2.4,-0.645,-1.22713802731327
72.75,2.4,-0.6375,-1.34686476299187
72.75,2.4,-0.63,-1.38456681522776
72.75,2.4,-0.6225,-1.33698455227718
72.75,2.4,-0.615,-1.20612162680694
72.75,2.4,-0.6075,-0.99904077074095
72.75,2.4,-0.6,-0.727351335987368
72.75,2.4,-0.5925,-0.406432958601844
72.75,2.4,-0.585,-0.0544544036574004
72.75,2.4,-0.5775,0.308743407920451
72.75,2.4,-0.57,0.662826324741967
72.75,2.4,-0.5625,0.988134160963277
72.75,2.4,-0.555,1.26677708472287
72.75,2.4,-0.5475,1.48357956747657
72.75,2.4,-0.54,1.62678036805601
72.75,2.4,-0.5325,1.68864784339619
72.75,2.4,-0.525,1.66574608168848
72.75,2.4,-0.5175,1.55898589855678
72.75,2.4,-0.51,1.37344269409975
72.75,2.4,-0.5025,1.11796469948912
72.75,2.4,-0.495,0.804605329054405
72.75,2.4,-0.4875,0.447920756125331
72.75,2.4,-0.48,0.0641782484235088
72.75,2.4,-0.4725,-0.329477762226365
72.75,2.4,-0.465,-0.71585625000177
72.75,2.4,-0.4575,-1.07866478697841
72.75,2.4,-0.45,-1.40261075243846
72.75,2.4,-0.4425,-1.67483265610956
72.75,2.4,-0.435,-1.88485826423656
72.75,2.4,-0.4275,-2.02503672349103
72.75,2.4,-0.42,-2.09071199386659
72.75,2.4,-0.4125,-2.08025318081253
72.75,2.4,-0.405,-1.99495225789572
72.75,2.4,-0.3975,-1.838805140221
72.75,2.4,-0.39,-1.61819614182667
72.75,2.4,-0.3825,-1.34150846736484
72.75,2.4,-0.375,-1.01868457920489
72.75,2.4,-0.3675,-0.660748716585851
72.75,2.4,-0.36,-0.279375584769857
72.75,2.4,-0.3525,0.113620578773838
72.75,2.4,-0.345,0.506661615978519
72.75,2.4,-0.3375,0.888793059750321
72.75,2.4,-0.33,1.24999980722703
72.75,2.4,-0.3225,1.58145780477717
72.75,2.4,-0.315,1.87571875290799
72.75,2.4,-0.3075,2.12682804409529
72.75,2.4,-0.3,2.33037892450341
72.75,2.4,-0.2925,2.48350814652996
72.75,2.4,-0.285,2.58484011475071
72.75,2.4,-0.2775,2.63438771801131
72.75,2.4,-0.27,2.63340667340349
72.75,2.4,-0.2625,2.58427888444397
72.75,2.4,-0.255,2.49027805323586
72.75,2.4,-0.2475,2.35542374069173
72.75,2.4,-0.24,2.18428716318461
72.75,2.4,-0.2325,1.9818119939555
72.75,2.4,-0.225,1.75314601268468
72.75,2.4,-0.2175,1.50348773585131
72.75,2.4,-0.21,1.23795100834882
72.75,2.4,-0.2025,0.961449446892329
72.75,2.4,-0.195,0.678601634615707
72.75,2.4,-0.1875,0.393657099601873
72.75,2.4,-0.18,0.110476611174603
72.75,2.4,-0.1725,-0.167628352610184
72.75,2.4,-0.165,-0.437739990112557
72.75,2.4,-0.1575,-0.697445253106227
72.75,2.4,-0.15,-0.944800173860573
72.75,2.4,-0.1425,-1.17830916556496
72.75,2.4,-0.135,-1.39689585138502
72.75,2.4,-0.1275,-1.59986752902656
72.75,2.4,-0.12,-1.78687521649101
72.75,2.4,-0.1125,-1.95787102376525
72.75,2.4,-0.105,-2.11306436979902
72.75,2.4,-0.0975,-2.25287832765544
72.75,2.4,-0.09,-2.37790714442223
72.75,2.4,-0.0825,-2.48911728092143
72.75,2.4,-0.075,-2.58685185217214
72.75,2.4,-0.0675,-2.67221909689
72.75,2.4,-0.06,-2.74612110374956
72.75,2.4,-0.0525,-2.80945817018451
72.75,2.4,-0.045,-2.86310400316411
72.75,2.4,-0.0375,-2.90788422273801
72.75,2.4,-0.03,-2.94455801962997
72.75,2.4,-0.0225,-2.97380277792968
72.75,2.4,-0.015,-2.99620145383244
72.75,2.4,-0.0075,-3.01223249886894
72.75,2.4,0,-3.02226212850752
72.75,2.4,0.0075,-3.02664127038587
72.75,2.4,0.015,-3.02528854534684
72.75,2.4,0.0225,-3.01831462049387
72.75,2.4,0.03,-3.0056012374455
72.75,2.4,0.0375,-2.98690969794601
72.75,2.4,0.045,-2.96188494658178
72.75,2.4,0.0525,-2.93006166130183
72.75,2.4,0.06,-2.89087248116446
72.75,2.4,0.0675,-2.84365853369774
72.75,2.4,0.075,-2.78768244729488
72.75,2.4,0.0825,-2.7221440446382
72.75,2.4,0.09,-2.64619890871669
72.75,2.4,0.0975,-2.55897999107611
72.75,2.4,0.105,-2.45968561310809
72.75,2.4,0.1125,-2.34735898427861
72.75,2.4,0.12,-2.22128495468405
72.75,2.4,0.1275,-2.08078581641867
72.75,2.4,0.135,-1.92531660345973
72.75,2.4,0.1425,-1.75450454682522
72.75,2.4,0.15,-1.56819027402463
72.75,2.4,0.1575,-1.36646992825123
72.75,2.4,0.165,-1.14973716444261
72.75,2.4,0.1725,-0.918723753819988
72.75,2.4,0.18,-0.674537304834472
72.75,2.4,0.1875,-0.418694397683084
72.75,2.4,0.195,-0.153151294043002
72.75,2.4,0.2025,0.119701182711251
72.75,2.4,0.21,0.396984796394912
72.75,2.4,0.2175,0.675376317755121
72.75,2.4,0.225,0.951116439569723
72.75,2.4,0.2325,1.22004647294276
72.75,2.4,0.24,1.47766328034516
72.75,2.4,0.2475,1.7191935677288
72.75,2.4,0.255,1.93968808062703
72.75,2.4,0.2625,2.13413553344737
72.75,2.4,0.27,2.29759525479201
72.75,2.4,0.2775,2.42534657103567
72.75,2.4,0.285,2.51305190174834
72.75,2.4,0.2925,2.5569176936242
72.75,2.4,0.3,2.55391070308657
72.75,2.4,0.3075,2.50188678040026
72.75,2.4,0.315,2.39977855356873
72.75,2.4,0.3225,2.24774133275521
72.75,2.4,0.33,2.0472763762735
72.75,2.4,0.3375,1.80131998764852
72.75,2.4,0.345,1.51429009663889
72.75,2.4,0.3525,1.19208269006241
72.75,2.4,0.36,0.842011670449911
72.75,2.4,0.3675,0.472687449547184
72.75,2.4,0.375,0.0938318195347526
72.75,2.4,0.3825,-0.283992358899873
72.75,2.4,0.39,-0.649632564188128
72.75,2.4,0.3975,-0.991762742950902
72.75,2.4,0.405,-1.29926336658761
72.75,2.4,0.4125,-1.56166296540853
72.75,2.4,0.42,-1.76958619409215
72.75,2.4,0.4275,-1.91519529501204
72.75,2.4,0.435,-1.99260348331253
72.75,2.4,0.4425,-1.99823771625261
72.75,2.4,0.45,-1.93112836377859
72.75,2.4,0.4575,-1.79310461569086
72.75,2.4,0.465,-1.58887713230791
72.75,2.4,0.4725,-1.32599348553612
72.75,2.4,0.48,-1.014555859933
72.75,2.4,0.4875,-0.66742583964621
72.75,2.4,0.495,-0.298801609221518
72.75,2.4,0.5025,0.0755946285149107
72.75,2.4,0.51,0.439411027404775
72.75,2.4,0.5175,0.776415737041919
72.75,2.4,0.525,1.07128479226044
72.75,2.4,0.5325,1.31038827554657
72.75,2.4,0.54,1.48253148981001
72.75,2.4,0.5475,1.57960693984961
72.75,2.4,0.555,1.59711463079539
72.75,2.4,0.5625,1.53451270627385
72.75,2.4,0.57,1.3950771662416
72.75,2.4,0.5775,1.18705323930458
72.75,2.4,0.585,0.92143101627196
72.75,2.4,0.5925,0.612758713534578
72.75,2.4,0.6,0.278063991112702
72.75,2.4,0.6075,-0.0640506504409935
72.75,2.4,0.615,-0.394438972825921
72.75,2.4,0.6225,-0.694511326939449
72.75,2.4,0.63,-0.947339031026518
72.75,2.4,0.6375,-1.13869357220702
72.75,2.4,0.645,-1.25795177360882
72.75,2.4,0.6525,-1.29880317190704
72.75,2.4,0.66,-1.25970566968791
72.75,2.4,0.6675,-1.14368478675668
72.75,2.4,0.675,-0.959719754823132
72.75,2.4,0.6825,-0.719896655307464
72.75,2.4,0.69,-0.440264555640617
72.75,2.4,0.6975,-0.139415958684383
72.75,2.4,0.705,0.162718009644002
72.75,2.4,0.7125,0.446187222714751
72.75,2.4,0.72,0.692368459657806
72.75,2.4,0.7275,0.88524373292308
72.75,2.4,0.735,1.01251853556569
72.75,2.4,0.7425,1.06649582795439
72.75,2.4,0.75,1.04463659265253
73.5,2.4,-0.75,0.382191716733917
73.5,2.4,-0.7425,0.65074377097433
73.5,2.4,-0.735,0.878740979191124
73.5,2.4,-0.7275,1.04908666934344
73.5,2.4,-0.72,1.14871122468903
73.5,2.4,-0.7125,1.1694866154961
73.5,2.4,-0.705,1.10877555976084
73.5,2.4,-0.6975,0.969584565087032
73.5,2.4,-0.69,0.760319715004018
73.5,2.4,-0.6825,0.494172551025971
73.5,2.4,-0.675,0.188188712147079
73.5,2.4,-0.6675,-0.137907575608852
73.5,2.4,-0.66,-0.463045756445856
73.5,2.4,-0.6525,-0.766284870656125
73.5,2.4,-0.645,-1.02786884788263
73.5,2.4,-0.6375,-1.23087808488796
73.5,2.4,-0.63,-1.36202858246228
73.5,2.4,-0.6225,-1.41250002080386
73.5,2.4,-0.615,-1.3784127615589
73.5,2.4,-0.6075,-1.26098485532856
73.5,2.4,-0.6,-1.06637162190836
73.5,2.4,-0.5925,-0.805210571690857
73.5,2.4,-0.585,-0.491911960710886
73.5,2.4,-0.5775,-0.143749126899176
73.5,2.4,-0.57,0.22018772494048
73.5,2.4,-0.5625,0.580105757491522
73.5,2.4,-0.555,0.916607694171955
73.5,2.4,-0.5475,1.21183858998699
73.5,2.4,-0.54,1.45020510918016
73.5,2.4,-0.5325,1.61930717878235
73.5,2.4,-0.525,1.71044283820085
73.5,2.4,-0.5175,1.71894269189861
73.5,2.4,-0.51,1.64427736703686
73.5,2.4,-0.5025,1.4899455791837
73.5,2.4,-0.495,1.26316212810744
73.5,2.4,-0.4875,0.974374798754761
73.5,2.4,-0.48,0.636646337006509
73.5,2.4,-0.4725,0.264942203857716
73.5,2.4,-0.465,-0.124633332705212
73.5,2.4,-0.4575,-0.515694287217234
73.5,2.4,-0.45,-0.892031771870734
73.5,2.4,-0.4425,-1.23864139419162
73.5,2.4,-0.435,-1.54214280347419
73.5,2.4,-0.4275,-1.79128398635497
73.5,2.4,-0.42,-1.97729285792698
73.5,2.4,-0.4125,-2.09409704439881
73.5,2.4,-0.405,-2.13841285611332
73.5,2.4,-0.3975,-2.10971066670896
73.5,2.4,-0.39,-2.01006910466743
73.5,2.4,-0.3825,-1.84393446837583
73.5,2.4,-0.375,-1.61780452198441
73.5,2.4,-0.3675,-1.33986039204128
73.5,2.4,-0.36,-1.01955302530146
73.5,2.4,-0.3525,-0.667181453577846
73.5,2.4,-0.345,-0.293497261345754
73.5,2.4,-0.3375,0.090698437385763
73.5,2.4,-0.33,0.474913362706537
73.5,2.4,-0.3225,0.849277305502264
73.5,2.4,-0.315,1.20480293150279
73.5,2.4,-0.3075,1.53358993237402
73.5,2.4,-0.3,1.82897117591124
73.5,2.4,-0.2925,2.0856020587636
73.5,2.4,-0.285,2.29949641974451
73.5,2.4,-0.2775,2.46801408520498
73.5,2.4,-0.27,2.58983589711934
73.5,2.4,-0.2625,2.6647573447483
73.5,2.4,-0.255,2.69374266383857
73.5,2.4,-0.2475,2.67867856815653
73.5,2.4,-0.24,2.62225136735407
73.5,2.4,-0.2325,2.52779194670994
73.5,2.4,-0.225,2.39912083236803
73.5,2.4,-0.2175,2.24039843824879
73.5,2.4,-0.21,2.05598465691478
73.5,2.4,-0.2025,1.85031100547309
73.5,2.4,-0.195,1.62776761242981
73.5,2.4,-0.1875,1.39260646691402
73.5,2.4,-0.18,1.14885841237248
73.5,2.4,-0.1725,0.900289981557765
73.5,2.4,-0.165,0.650319642091508
73.5,2.4,-0.1575,0.402013668187135
73.5,2.4,-0.15,0.158061626708434
73.5,2.4,-0.1425,-0.0792288824324594
73.5,2.4,-0.135,-0.307926909594099
73.5,2.4,-0.1275,-0.52646402590269
73.5,2.4,-0.12,-0.733613119420543
73.5,2.4,-0.1125,-0.928461774833517
73.5,2.4,-0.105,-1.1103817718721
73.5,2.4,-0.0975,-1.27899608585092
73.5,2.4,-0.09,-1.43414460419592
73.5,2.4,-0.0825,-1.57607724726949
73.5,2.4,-0.075,-1.70453164727792
